,bid,ask
1459889910.394026,420.52,420.54
1459889911.394248,420.56,420.66
1459889912.394575,420.61,420.66
1459889913.395616,420.62,420.67
1459889914.398385,420.62,420.66
1459889915.4012,420.62,420.66
1459889916.401949,420.64,420.65
1459889917.406529,420.64,420.66
1459889918.410007,420.64,420.66
1459889919.413492,420.64,420.66
1459889920.413777,420.64,420.66
1459889921.414256,420.64,420.66
1459889922.414407,420.64,420.66
1459889923.417003,420.64,420.66
1459889924.418833,420.64,420.66
1459889925.420428,420.64,420.66
1459889926.425612,420.64,420.66
1459889927.427171,420.64,420.66
1459889928.427653,420.64,420.67
1459889929.4282,420.66,420.68
1459889930.432736,420.66,420.68
1459889931.436887,420.67,420.68
1459889932.43722,420.67,420.68
1459889933.43811,420.67,420.68
1459889934.441684,420.67,420.68
1459889935.44348,420.67,420.68
1459889936.446643,420.67,420.68
1459889937.451646,420.67,420.68
1459889938.453836,420.67,420.68
1459889939.454194,420.67,420.68
1459889940.455631,420.67,420.68
1459889941.456858,420.67,420.68
1459889942.457305,420.67,420.68
1459889943.459423,420.67,420.68
1459889944.460625,420.67,420.68
1459889945.463642,420.67,420.68
1459889946.46703,420.67,420.68
1459889947.467749,420.67,420.68
1459889948.46997,420.67,420.68
1459889949.472962,420.67,420.68
1459889950.473196,420.67,420.68
1459889951.473581,420.67,420.68
1459889952.473927,420.67,420.68
1459889953.476106,420.67,420.68
1459889954.476349,420.67,420.68
1459889955.478122,420.67,420.68
1459889956.481902,420.67,420.68
1459889957.486756,420.67,420.68
1459889958.488695,420.67,420.68
1459889959.489443,420.67,420.68
1459889960.490475,420.67,420.68
1459889961.491515,420.67,420.68
1459889962.492386,420.67,420.68
1459889963.493407,420.67,420.68
1459889964.496222,420.67,420.68
1459889965.497714,420.67,420.68
1459889966.497941,420.67,420.68
1459889967.498404,420.67,420.68
1459889968.501483,420.67,420.68
1459889969.50234,420.67,420.68
1459889970.504635,420.67,420.68
1459889971.505817,420.68,420.69
1459889972.506994,420.68,420.69
1459889973.512231,420.68,420.69
1459889974.514131,420.68,420.69
1459889975.514484,420.68,420.69
1459889976.514742,420.68,420.69
1459889977.515309,420.68,420.69
1459889978.516383,420.68,420.69
1459889979.519343,420.68,420.69
1459889980.519507,420.68,420.69
1459889981.521447,420.68,420.69
1459889982.522434,420.68,420.69
1459889983.526996,420.68,420.69
1459889984.528452,420.68,420.69
1459889985.528627,420.68,420.69
1459889986.531816,420.68,420.69
1459889987.532536,420.68,420.69
1459889988.535269,420.68,420.69
1459889989.539351,420.68,420.69
1459889990.542236,420.68,420.69
1459889991.543239,420.68,420.69
1459889992.545732,420.68,420.69
1459889993.548291,420.68,420.69
1459889994.548852,420.68,420.69
1459889995.553446,420.68,420.69
1459889996.553567,420.68,420.69
1459889997.554774,420.68,420.69
1459889998.559778,420.68,420.69
1459889999.560522,420.68,420.69
1459890000.560764,420.68,420.69
1459890001.563244,420.68,420.69
1459890002.564433,420.68,420.69
1459890003.566764,420.68,420.69
1459890004.568866,420.68,420.69
1459890005.572194,420.68,420.69
1459890006.577365,420.68,420.69
1459890007.582585,420.68,420.69
1459890008.587201,420.68,420.69
1459890009.588854,420.68,420.69
1459890010.590726,420.68,420.69
1459890011.594578,420.68,420.69
1459890012.595574,420.68,420.69
1459890013.5957,420.68,420.69
1459890014.597493,420.68,420.69
1459890015.598497,420.68,420.69
1459890016.601439,420.68,420.69
1459890017.601602,420.68,420.69
1459890018.605719,420.68,420.69
1459890019.60936,420.68,420.69
1459890020.61204,420.68,420.69
1459890021.617029,420.68,420.69
1459890022.620679,420.68,420.69
1459890023.623747,420.68,420.69
1459890024.627572,420.68,420.69
1459890025.631303,420.68,420.69
1459890026.635327,420.68,420.69
1459890027.63614,420.68,420.69
1459890028.637224,420.68,420.69
1459890029.639195,420.68,420.69
1459890030.641966,420.68,420.69
1459890031.642769,420.68,420.69
1459890032.64653,420.68,420.69
1459890033.647833,420.68,420.69
1459890034.649505,420.68,420.69
1459890035.652117,420.68,420.69
1459890036.655565,420.68,420.69
1459890037.658465,420.68,420.69
1459890038.660259,420.68,420.69
1459890039.662136,420.68,420.69
1459890040.664956,420.68,420.69
1459890041.665117,420.68,420.69
1459890042.66676,420.68,420.69
1459890043.669129,420.68,420.69
1459890044.669647,420.68,420.69
1459890045.672745,420.68,420.69
1459890046.673752,420.68,420.69
1459890047.673973,420.68,420.69
1459890048.676505,420.68,420.69
1459890049.678507,420.68,420.69
1459890050.67954,420.68,420.69
1459890051.683204,420.68,420.69
1459890052.684753,420.68,420.69
1459890053.689146,420.68,420.69
1459890054.689432,420.68,420.69
1459890055.689812,420.68,420.69
1459890056.690032,420.68,420.69
1459890057.692699,420.68,420.69
1459890058.696791,420.68,420.69
1459890059.697467,420.68,420.69
1459890060.697724,420.68,420.69
1459890061.700321,420.68,420.69
1459890062.704241,420.68,420.69
1459890063.709019,420.68,420.69
1459890064.713,420.68,420.69
1459890065.71811,420.68,420.69
1459890066.718819,420.68,420.69
1459890067.719619,420.68,420.69
1459890068.720967,420.68,420.69
1459890069.722635,420.68,420.69
1459890070.723194,420.68,420.69
1459890071.725477,420.68,420.69
1459890072.727665,420.68,420.69
1459890073.727979,420.68,420.69
1459890074.728268,420.68,420.69
1459890075.730564,420.68,420.69
1459890076.73581,420.68,420.69
1459890077.739298,420.68,420.69
1459890078.743017,420.68,420.69
1459890079.746213,420.68,420.69
1459890080.747219,420.68,420.69
1459890081.748062,420.68,420.69
1459890082.748152,420.68,420.69
1459890083.753224,420.68,420.69
1459890084.755859,420.68,420.69
1459890085.757085,420.68,420.69
1459890086.757568,420.68,420.69
1459890087.762382,420.68,420.69
1459890088.76258,420.68,420.69
1459890089.767166,420.68,420.69
1459890090.767878,420.68,420.69
1459890091.768928,420.68,420.69
1459890092.7707,420.68,420.69
1459890093.771164,420.68,420.69
1459890094.771584,420.68,420.69
1459890095.775465,420.68,420.69
1459890096.779582,420.68,420.69
1459890097.783708,420.68,420.69
1459890098.786759,420.68,420.69
1459890099.786949,420.68,420.69
1459890100.78727,420.68,420.69
1459890101.787585,420.68,420.69
1459890102.787793,420.68,420.69
1459890103.788386,420.68,420.69
1459890104.790362,420.68,420.69
1459890105.790751,420.68,420.69
1459890106.795871,420.68,420.69
1459890107.797068,420.68,420.69
1459890108.797847,420.68,420.69
1459890109.799719,420.68,420.69
1459890110.804317,420.68,420.69
1459890111.807565,420.68,420.69
1459890112.807852,420.68,420.69
1459890113.808115,420.68,420.69
1459890114.808478,420.68,420.69
1459890115.80871,420.68,420.69
1459890116.813671,420.68,420.69
1459890117.816822,420.68,420.69
1459890118.820364,420.68,420.69
1459890119.822656,420.68,420.69
1459890120.824872,420.68,420.69
1459890121.827247,420.68,420.69
1459890122.832215,420.68,420.69
1459890123.832463,420.68,420.69
1459890124.832822,420.68,420.69
1459890125.835622,420.68,420.69
1459890126.838317,420.68,420.69
1459890127.840857,420.68,420.69
1459890128.841803,420.68,420.69
1459890129.846306,420.68,420.69
1459890130.846871,420.68,420.69
1459890131.847253,420.68,420.69
1459890132.848138,420.68,420.69
1459890133.848532,420.68,420.69
1459890134.848914,420.68,420.69
1459890135.849582,420.68,420.69
1459890136.850696,420.68,420.69
1459890137.855425,420.68,420.69
1459890138.859888,420.68,420.69
1459890139.8651,420.68,420.69
1459890140.868753,420.68,420.69
1459890141.872415,420.68,420.69
1459890142.877222,420.68,420.69
1459890143.880692,420.68,420.69
1459890144.88272,420.68,420.69
1459890145.884953,420.68,420.69
1459890146.885232,420.68,420.69
1459890147.886415,420.68,420.69
1459890148.888633,420.68,420.69
1459890149.888839,420.68,420.69
1459890150.894042,420.68,420.69
1459890151.895802,420.68,420.69
1459890152.896305,420.68,420.69
1459890153.900231,420.68,420.69
1459890154.900647,420.68,420.69
1459890155.904453,420.68,420.69
1459890156.905089,420.68,420.69
1459890157.909344,420.68,420.69
1459890158.912539,420.68,420.69
1459890159.914357,420.68,420.69
1459890160.917068,420.68,420.69
1459890161.921187,420.68,420.69
1459890162.924469,420.68,420.69
1459890163.929698,420.68,420.69
1459890164.929981,420.68,420.69
1459890165.934105,420.68,420.69
1459890166.936003,420.68,420.69
1459890167.93657,420.68,420.69
1459890168.939111,420.68,420.69
1459890169.942492,420.68,420.69
1459890170.943751,420.68,420.69
1459890171.947669,420.68,420.69
1459890172.950611,420.68,420.69
1459890173.953768,420.68,420.69
1459890174.957584,420.68,420.69
1459890175.961095,420.68,420.69
1459890176.961517,420.68,420.69
1459890177.964115,420.68,420.69
1459890178.968267,420.68,420.69
1459890179.970159,420.68,420.69
1459890180.974581,420.68,420.69
1459890181.979696,420.68,420.69
1459890182.980605,420.68,420.69
1459890183.980805,420.68,420.69
1459890184.983554,420.68,420.69
1459890185.984336,420.68,420.69
1459890186.988584,420.68,420.69
1459890187.991153,420.68,420.69
1459890188.995095,420.68,420.69
1459890189.998839,420.68,420.69
1459890191.002142,420.68,420.69
1459890192.006059,420.68,420.69
1459890193.006986,420.68,420.69
1459890194.00801,420.68,420.69
1459890195.008989,420.68,420.69
1459890196.010864,420.68,420.69
1459890197.015391,420.68,420.69
1459890198.017969,420.68,420.69
1459890199.019515,420.68,420.69
1459890200.021409,420.68,420.69
1459890201.022368,420.68,420.69
1459890202.023175,420.68,420.69
1459890203.028037,420.68,420.69
1459890204.031866,420.68,420.69
1459890205.035069,420.68,420.69
1459890206.036741,420.68,420.69
1459890207.03753,420.68,420.69
1459890208.039143,420.68,420.69
1459890209.040004,420.68,420.69
1459890210.042517,420.68,420.69
1459890211.044285,420.68,420.69
1459890212.044964,420.68,420.69
1459890213.047968,420.68,420.69
1459890214.048323,420.68,420.69
1459890215.053564,420.68,420.69
1459890216.053761,420.68,420.69
1459890217.058281,420.68,420.69
1459890218.058657,420.68,420.69
1459890219.058944,420.68,420.69
1459890220.061814,420.68,420.69
1459890221.062203,420.68,420.69
1459890222.066237,420.68,420.69
1459890223.067117,420.68,420.69
1459890224.070643,420.68,420.69
1459890225.071203,420.68,420.69
1459890226.072481,420.68,420.69
1459890227.075382,420.68,420.69
1459890228.080413,420.68,420.69
1459890229.082376,420.68,420.69
1459890230.084498,420.68,420.69
1459890231.088196,420.68,420.69
1459890232.091894,420.68,420.69
1459890233.092141,420.68,420.69
1459890234.093008,420.68,420.69
1459890235.093772,420.68,420.69
1459890236.095807,420.68,420.69
1459890237.096863,420.68,420.69
1459890238.097229,420.68,420.69
1459890239.097648,420.68,420.69
1459890240.098018,420.68,420.69
1459890241.099869,420.68,420.73
1459890242.101496,420.69,420.71
1459890243.104089,420.7,420.71
1459890244.107362,420.7,420.71
1459890245.112098,420.7,420.71
1459890246.113173,420.7,420.71
1459890247.114063,420.7,420.71
1459890248.117197,420.7,420.71
1459890249.118358,420.7,420.71
1459890250.12335,420.7,420.71
1459890251.1257,420.7,420.71
1459890252.128016,420.7,420.71
1459890253.133257,420.7,420.71
1459890254.137154,420.7,420.71
1459890255.139927,420.7,420.71
1459890256.142243,420.7,420.71
1459890257.14393,420.7,420.71
1459890258.1476,420.7,420.71
1459890259.150335,420.7,420.71
1459890260.154341,420.7,420.71
1459890261.155271,420.7,420.71
1459890262.159332,420.7,420.71
1459890263.161329,420.7,420.71
1459890264.162677,420.7,420.71
1459890265.164884,420.7,420.71
1459890266.165022,420.7,420.71
1459890267.166721,420.7,420.71
1459890268.166896,420.7,420.71
1459890269.167224,420.7,420.71
1459890270.171068,420.7,420.71
1459890271.171385,420.7,420.71
1459890272.17223,420.7,420.71
1459890273.174407,420.7,420.71
1459890274.178991,420.7,420.71
1459890275.180612,420.7,420.71
1459890276.182863,420.7,420.71
1459890277.183793,420.7,420.71
1459890278.184137,420.7,420.71
1459890279.184303,420.7,420.71
1459890280.188992,420.7,420.71
1459890281.191385,420.7,420.71
1459890282.194667,420.7,420.71
1459890283.194961,420.7,420.71
1459890284.199499,420.7,420.71
1459890285.204693,420.7,420.71
1459890286.207562,420.7,420.71
1459890287.208619,420.7,420.71
1459890288.210629,420.7,420.71
1459890289.213158,420.7,420.71
1459890290.214587,420.7,420.71
1459890291.218891,420.7,420.71
1459890292.2209,420.7,420.71
1459890293.225711,420.7,420.71
1459890294.230971,420.7,420.71
1459890295.234845,420.7,420.71
1459890296.235245,420.7,420.71
1459890297.239047,420.7,420.71
1459890298.239585,420.7,420.71
1459890299.240633,420.7,420.71
1459890300.24281,420.7,420.71
1459890301.245278,420.7,420.71
1459890302.245954,420.55,420.71
1459890303.250935,420.57,420.61
1459890304.251548,420.57,420.61
1459890305.251857,420.57,420.61
1459890306.253322,420.57,420.61
1459890307.258556,420.57,420.61
1459890308.260946,420.57,420.61
1459890309.264193,420.57,420.61
1459890310.264784,420.57,420.6
1459890311.269716,420.57,420.6
1459890312.272699,420.57,420.6
1459890313.274658,420.57,420.6
1459890314.279648,420.57,420.6
1459890315.284626,420.57,420.6
1459890316.285856,420.57,420.6
1459890317.288978,420.57,420.6
1459890318.289228,420.57,420.6
1459890319.290668,420.57,420.6
1459890320.295675,420.57,420.6
1459890321.295989,420.57,420.6
1459890322.297579,420.57,420.6
1459890323.298548,420.57,420.6
1459890324.299437,420.57,420.6
1459890325.301567,420.57,420.6
1459890326.302451,420.57,420.6
1459890327.305936,420.57,420.6
1459890328.306619,420.57,420.6
1459890329.309399,420.57,420.6
1459890330.312851,420.57,420.6
1459890331.314147,420.57,420.6
1459890332.314805,420.69,420.74
1459890333.319955,420.7,420.74
1459890334.323883,420.7,420.74
1459890335.328114,420.72,420.74
1459890336.328344,420.72,420.74
1459890337.330076,420.72,420.74
1459890338.331597,420.73,420.74
1459890339.333894,420.73,420.74
1459890340.33912,420.73,420.74
1459890341.342785,420.73,420.74
1459890342.345605,420.73,420.74
1459890343.345974,420.73,420.74
1459890344.349262,420.73,420.74
1459890345.350215,420.73,420.74
1459890346.350676,420.73,420.74
1459890347.350875,420.73,420.74
1459890348.351489,420.73,420.74
1459890349.35403,420.73,420.74
1459890350.355726,420.73,420.74
1459890351.36073,420.73,420.74
1459890352.361046,420.73,420.74
1459890353.362953,420.73,420.74
1459890354.363124,420.73,420.74
1459890355.363707,420.73,420.74
1459890356.364551,420.73,420.74
1459890357.364892,420.73,420.74
1459890358.365835,420.73,420.74
1459890359.366141,420.72,420.74
1459890360.370892,420.72,420.74
1459890361.372352,420.72,420.73
1459890362.374417,420.72,420.73
1459890363.375321,420.72,420.73
1459890364.377387,420.72,420.74
1459890365.377676,420.73,420.74
1459890366.377898,420.72,420.74
1459890367.380585,420.72,420.74
1459890368.381082,420.72,420.74
1459890369.381195,420.72,420.74
1459890370.382431,420.73,420.74
1459890371.38264,420.73,420.74
1459890372.383433,420.73,420.74
1459890373.386598,420.73,420.74
1459890374.387232,420.73,420.74
1459890375.388998,420.72,420.74
1459890376.389396,420.72,420.73
1459890377.391025,420.72,420.74
1459890378.391873,420.72,420.73
1459890379.392156,420.72,420.73
1459890380.392228,420.72,420.74
1459890381.396753,420.72,420.73
1459890382.397301,420.72,420.73
1459890383.401924,420.72,420.73
1459890384.403074,420.72,420.73
1459890385.404507,420.72,420.74
1459890386.405236,420.72,420.73
1459890387.406167,420.72,420.73
1459890388.408423,420.72,420.73
1459890389.40859,420.72,420.73
1459890390.409595,420.72,420.73
1459890391.41243,420.73,420.86
1459890392.413449,420.74,420.85
1459890393.415273,420.76,420.83
1459890394.415608,420.76,420.82
1459890395.415809,420.76,420.82
1459890396.42013,420.77,420.81
1459890397.421515,420.8,420.84
1459890398.421738,420.8,420.82
1459890399.422635,420.81,420.82
1459890400.423688,420.81,420.84
1459890401.424175,420.81,420.85
1459890402.425471,420.81,420.84
1459890403.430147,420.81,420.84
1459890404.432915,420.81,420.84
1459890405.433195,420.81,420.84
1459890406.433465,420.81,420.84
1459890407.436651,420.81,420.84
1459890408.437053,420.81,420.84
1459890409.439297,420.81,420.84
1459890410.443621,420.81,420.83
1459890411.448846,420.81,420.83
1459890412.453054,420.81,420.83
1459890413.454132,420.81,420.84
1459890414.454844,420.81,420.84
1459890415.455789,420.81,420.85
1459890416.457045,420.81,420.84
1459890417.45949,420.81,420.84
1459890418.463537,420.81,420.84
1459890419.465404,420.81,420.84
1459890420.467076,420.81,420.83
1459890421.470419,420.81,420.83
1459890422.471078,420.81,420.83
1459890423.472595,420.81,420.83
1459890424.472828,420.81,420.84
1459890425.47439,420.81,420.84
1459890426.477853,420.81,420.84
1459890427.481272,420.81,420.84
1459890428.48571,420.81,420.84
1459890429.49105,420.81,420.84
1459890430.494826,420.81,420.84
1459890431.495046,420.81,420.84
1459890432.500248,420.81,420.84
1459890433.502366,420.81,420.84
1459890434.50635,420.81,420.84
1459890435.510327,420.81,420.84
1459890436.513815,420.81,420.84
1459890437.518412,420.81,420.84
1459890438.521302,420.81,420.84
1459890439.522972,420.81,420.84
1459890440.526606,420.81,420.84
1459890441.528297,420.81,420.84
1459890442.528539,420.81,420.84
1459890443.528919,420.81,420.84
1459890444.529145,420.83,420.84
1459890445.529471,420.83,420.84
1459890446.529868,420.83,420.84
1459890447.533826,420.83,420.84
1459890448.536674,420.83,420.84
1459890449.541908,420.83,420.84
1459890450.543621,420.83,420.84
1459890451.544579,420.83,420.84
1459890452.54837,420.83,420.84
1459890453.552156,420.83,420.87
