,bid,ask
1459869770.787353,422.07,422.03
1459869770.88916,422.07,422.03
1459869770.991994,422.07,422.03
1459869771.092692,422.07,422.03
1459869771.193693,422.07,422.03
1459869771.294119,422.07,422.03
1459869771.394654,422.07,422.03
1459869771.49493,422.07,422.03
1459869771.595687,422.07,422.03
1459869771.695912,422.07,422.03
1459869771.796288,422.07,422.03
1459869771.896891,422.07,422.03
1459869771.997631,422.07,422.03
1459869772.09833,422.07,422.03
1459869772.198625,422.07,422.03
1459869772.298936,422.07,422.03
1459869772.399893,422.07,422.03
1459869772.501018,422.07,422.03
1459869772.60151,422.07,422.03
1459869772.705214,422.07,422.03
1459869772.806689,422.07,422.03
1459869772.908008,422.07,422.03
1459869773.010122,422.07,422.03
1459869773.110228,422.07,422.03
1459869773.210431,422.07,422.03
1459869773.310905,422.07,422.03
1459869773.41265,422.07,422.03
1459869773.512762,422.07,422.03
1459869773.613036,422.07,422.03
1459869773.713769,422.07,422.03
1459869773.814501,422.07,422.03
1459869773.91627,422.07,422.03
1459869774.017747,422.07,422.03
1459869774.120307,422.07,422.03
1459869774.224193,422.07,422.03
1459869774.326634,422.07,422.03
1459869774.426804,422.07,422.03
1459869774.527518,422.07,422.03
1459869774.628222,422.07,422.03
1459869774.728386,422.07,422.03
1459869774.828991,422.07,422.03
1459869774.929286,422.07,422.03
1459869775.029544,422.07,422.03
1459869775.130357,422.07,422.03
1459869775.23085,422.07,422.03
1459869775.330923,422.07,422.03
1459869775.431453,422.07,422.03
1459869775.531623,422.07,422.03
1459869775.631758,422.07,422.03
1459869775.732033,422.07,422.03
1459869775.833118,422.07,422.03
1459869775.933939,422.07,422.03
1459869776.034314,422.07,422.03
1459869776.134529,422.07,422.03
1459869776.234826,422.07,422.03
1459869776.336152,422.07,422.03
1459869776.436379,422.07,422.03
1459869776.539747,422.07,422.03
1459869776.643996,422.07,422.03
1459869776.745949,422.07,422.03
1459869776.846145,422.07,422.03
1459869776.94632,422.07,422.03
1459869777.04652,422.07,422.03
1459869777.146736,422.07,422.03
1459869777.247166,422.07,422.03
1459869777.349116,422.07,422.03
1459869777.449313,422.07,422.03
1459869777.551149,422.07,422.03
1459869777.652149,422.07,422.03
1459869777.753061,422.07,422.03
1459869777.853847,422.07,422.03
1459869777.954106,422.07,422.03
1459869778.054495,422.07,422.03
1459869778.155551,422.07,422.03
1459869778.255596,422.07,422.03
1459869778.360824,422.07,422.03
1459869778.460921,422.07,422.03
1459869778.561546,422.07,422.03
1459869778.661876,422.07,422.03
1459869778.762659,422.07,422.03
1459869778.863562,422.07,422.03
1459869778.963851,422.07,422.03
1459869779.064047,422.07,422.03
1459869779.164511,422.07,422.03
1459869779.264956,422.07,422.03
1459869779.365548,422.07,422.03
1459869779.468167,422.07,422.03
1459869779.569139,422.07,422.03
1459869779.669563,422.07,422.03
1459869779.769732,422.07,422.03
1459869779.872104,422.07,422.03
1459869779.97647,422.07,422.03
1459869780.076711,422.07,422.03
1459869780.177573,422.07,422.03
1459869780.277724,422.07,422.03
1459869780.377909,422.07,422.03
1459869780.478104,422.07,422.03
1459869780.578369,422.07,422.03
1459869780.678928,422.07,422.03
1459869780.779214,422.07,422.03
1459869780.87946,422.07,422.03
1459869780.980773,422.07,422.03
1459869781.081351,422.07,422.03
1459869781.181578,422.07,422.03
1459869781.281937,422.07,422.03
1459869781.382109,422.07,422.03
1459869781.482311,422.07,422.03
1459869781.582873,422.07,422.03
1459869781.683146,422.07,422.03
1459869781.783854,422.07,422.03
1459869781.884063,422.07,422.03
1459869781.984836,422.07,422.03
1459869782.084977,422.07,422.03
1459869782.185131,422.07,422.03
1459869782.285239,422.07,422.03
1459869782.38545,422.07,422.03
1459869782.485819,422.07,422.03
1459869782.585977,422.07,421.99
1459869782.686205,422.07,421.97
1459869782.786684,422.07,421.96
1459869782.88682,422.07,421.92
1459869782.986996,422.07,421.92
1459869783.087357,422.07,421.92
1459869783.187468,422.07,421.92
1459869783.288266,422.07,421.92
1459869783.389993,422.07,421.92
1459869783.491028,422.07,421.92
1459869783.591999,422.07,421.92
1459869783.696845,422.07,421.92
1459869783.799656,422.07,421.92
1459869783.901462,422.07,421.92
1459869784.002647,422.07,421.92
1459869784.102957,422.07,421.92
1459869784.203121,422.07,421.92
1459869784.303277,422.07,421.92
1459869784.404027,422.07,421.92
1459869784.504748,422.07,421.92
1459869784.604886,422.07,421.92
1459869784.708917,422.07,421.92
1459869784.809398,422.07,421.92
1459869784.911801,422.07,421.92
1459869785.014411,422.07,421.92
1459869785.115482,422.07,421.92
1459869785.219344,422.07,421.92
1459869785.321246,422.07,421.92
1459869785.421425,422.07,421.92
1459869785.521687,422.07,421.92
1459869785.621978,422.07,421.92
1459869785.722822,422.07,421.92
1459869785.824682,422.07,421.92
1459869785.924832,422.07,421.92
1459869786.025611,422.07,421.92
1459869786.127229,422.07,421.92
1459869786.228672,422.07,421.92
1459869786.330317,422.07,421.92
1459869786.430535,422.07,421.92
1459869786.531039,422.07,421.92
1459869786.631416,422.07,421.92
1459869786.734883,422.07,421.92
1459869786.835076,422.07,421.92
1459869786.93523,422.07,421.92
1459869787.035752,422.07,421.92
1459869787.135964,422.07,421.92
1459869787.236769,422.07,421.92
1459869787.336966,422.07,421.92
1459869787.437445,422.07,421.92
1459869787.538337,422.07,421.92
1459869787.638807,422.07,421.92
1459869787.738987,422.07,421.92
1459869787.8393,422.07,421.92
1459869787.939524,422.07,421.92
1459869788.039931,422.07,421.92
1459869788.140788,422.07,421.92
1459869788.24094,422.07,421.92
1459869788.344178,422.07,421.92
1459869788.444968,422.07,421.92
1459869788.5458,422.07,421.92
1459869788.647924,422.07,421.92
1459869788.748465,422.07,421.92
1459869788.849088,422.07,421.92
1459869788.949269,422.07,421.92
1459869789.049615,422.07,421.92
1459869789.150361,422.07,421.92
1459869789.250554,422.07,421.92
1459869789.350707,422.07,421.92
1459869789.451376,422.07,421.92
1459869789.551578,422.07,421.92
1459869789.65174,422.07,421.92
1459869789.751986,422.07,421.92
1459869789.852406,422.07,421.92
1459869789.95265,422.07,421.92
1459869790.052752,422.07,421.92
1459869790.152909,422.07,421.92
1459869790.254053,422.07,421.92
1459869790.356203,422.07,421.92
1459869790.456313,422.07,421.92
1459869790.556868,422.07,421.92
1459869790.657744,422.07,421.92
1459869790.761702,422.07,421.92
1459869790.862199,422.07,421.92
1459869790.964873,422.07,421.92
1459869791.065305,422.07,421.92
1459869791.165889,422.07,421.92
1459869791.266099,422.07,421.92
1459869791.366462,422.07,421.92
1459869791.4667,422.07,421.92
1459869791.567098,422.07,421.92
1459869791.667317,422.07,421.92
1459869791.767531,422.07,421.92
1459869791.868532,422.07,421.92
1459869791.968834,422.07,421.92
1459869792.069312,422.07,421.92
1459869792.169577,422.07,421.92
1459869792.269739,422.07,421.92
1459869792.369957,422.07,421.92
1459869792.471012,422.07,421.92
1459869792.571294,422.07,421.92
1459869792.672446,422.07,421.92
1459869792.772676,422.07,421.92
1459869792.877878,422.07,421.92
1459869792.98258,422.07,421.92
1459869793.083149,422.07,421.92
1459869793.183611,422.07,421.92
1459869793.283759,422.07,421.92
1459869793.384051,422.07,421.92
1459869793.484303,422.07,421.92
1459869793.584545,422.07,421.92
1459869793.684921,422.07,421.92
1459869793.785053,422.07,421.92
1459869793.885189,422.07,421.92
1459869793.985437,422.07,421.92
1459869794.085981,422.07,421.92
1459869794.186553,422.07,421.92
1459869794.286718,422.07,421.92
1459869794.387063,422.07,421.92
1459869794.487465,422.07,421.92
1459869794.587664,422.07,421.92
1459869794.687924,422.07,421.92
1459869794.788154,422.07,421.92
1459869794.888605,422.07,421.92
1459869794.988739,422.07,421.92
1459869795.088888,422.07,421.92
1459869795.189366,422.07,421.92
1459869795.289699,422.07,421.92
1459869795.390013,422.07,421.92
1459869795.49083,422.07,421.92
1459869795.593379,422.07,421.92
1459869795.697646,422.07,421.92
1459869795.798273,422.07,421.92
1459869795.900757,422.07,421.92
1459869796.000882,422.07,421.92
1459869796.101632,422.07,421.92
1459869796.202391,422.07,421.92
1459869796.307569,422.07,421.92
1459869796.409662,422.07,421.92
1459869796.511326,422.07,421.92
1459869796.613581,422.07,421.92
1459869796.713997,422.07,421.92
1459869796.816911,422.07,421.92
1459869796.917682,422.07,421.92
1459869797.018118,422.07,421.92
1459869797.119012,422.07,421.92
1459869797.219306,422.07,421.92
1459869797.319437,422.07,421.92
1459869797.419965,422.07,421.92
1459869797.520164,422.07,421.92
1459869797.625351,422.07,421.92
1459869797.725513,422.07,421.92
1459869797.827149,422.07,421.92
1459869797.929883,422.07,421.92
1459869798.030249,422.07,421.92
1459869798.133856,422.07,421.92
1459869798.234792,422.07,421.92
1459869798.335378,422.07,421.92
1459869798.435849,422.07,421.92
1459869798.536027,422.07,421.92
1459869798.636331,422.07,421.92
1459869798.7365,422.07,421.92
1459869798.836658,422.07,421.92
1459869798.93747,422.07,421.92
1459869799.03781,422.07,421.92
1459869799.138208,422.07,421.92
1459869799.238535,422.07,421.92
1459869799.343699,422.07,421.92
1459869799.445216,422.07,421.92
1459869799.548722,422.07,421.92
1459869799.651122,422.07,421.92
1459869799.754358,422.07,421.92
1459869799.859512,422.07,421.92
1459869799.960041,422.07,421.92
1459869800.061032,422.07,421.92
1459869800.163505,422.07,421.92
1459869800.263895,422.07,421.92
1459869800.364237,422.07,421.92
1459869800.464374,422.07,421.92
1459869800.566265,422.07,421.92
1459869800.667783,422.07,421.92
1459869800.76916,422.07,421.92
1459869800.869581,422.07,421.92
1459869800.970804,422.07,421.92
1459869801.073279,422.07,421.92
1459869801.173482,422.07,421.92
1459869801.275076,422.07,421.92
1459869801.375462,422.07,421.92
1459869801.475613,422.07,421.92
1459869801.579923,422.07,421.92
1459869801.68421,422.07,421.92
1459869801.786024,422.07,421.92
1459869801.889625,422.07,421.92
1459869801.993961,422.07,421.92
1459869802.097891,422.07,421.92
1459869802.199258,422.07,421.92
1459869802.301148,422.07,421.92
1459869802.401606,422.07,421.92
1459869802.502321,422.07,421.92
1459869802.602864,422.07,421.92
1459869802.703475,422.07,421.92
1459869802.804482,422.07,421.92
1459869802.904647,422.07,421.92
1459869803.00491,422.07,421.92
1459869803.105067,422.07,421.92
1459869803.205291,422.07,421.92
1459869803.305555,422.07,421.92
1459869803.406764,422.07,421.92
1459869803.50697,422.07,421.92
1459869803.612213,422.07,421.92
1459869803.715798,422.07,421.92
1459869803.817608,422.07,421.92
1459869803.920045,422.07,421.92
1459869804.023503,422.07,421.92
1459869804.125937,422.07,421.92
1459869804.22998,422.07,421.92
1459869804.330752,422.07,421.92
1459869804.433061,422.07,421.92
1459869804.535515,422.07,421.92
1459869804.636327,422.07,421.92
1459869804.736959,422.07,421.92
1459869804.837686,422.07,421.92
1459869804.942785,422.07,421.92
1459869805.047634,422.07,421.92
1459869805.149978,422.07,421.92
1459869805.252527,422.07,421.92
1459869805.353827,422.07,421.92
1459869805.454028,422.07,421.92
1459869805.559186,422.07,421.92
1459869805.66057,422.07,421.92
1459869805.764304,422.07,421.92
1459869805.865709,422.07,421.92
1459869805.968564,422.07,421.92
1459869806.070416,422.07,421.92
1459869806.17074,422.07,421.92
1459869806.270866,422.07,421.92
1459869806.372232,422.07,421.92
1459869806.47247,422.07,421.92
1459869806.572603,422.07,421.92
1459869806.672857,422.07,421.92
1459869806.773271,422.07,421.92
1459869806.873563,422.07,421.92
1459869806.973889,422.07,421.92
1459869807.074069,422.07,421.92
1459869807.174279,422.07,421.92
1459869807.274632,422.07,421.92
1459869807.376373,422.07,421.92
1459869807.476637,422.07,421.92
1459869807.576833,422.07,421.92
1459869807.678025,422.07,421.92
1459869807.779455,422.07,421.92
1459869807.883252,422.07,421.92
1459869807.985594,422.07,421.92
1459869808.088044,422.07,421.92
1459869808.190052,422.07,421.92
1459869808.293812,422.07,421.92
1459869808.39806,422.07,421.92
1459869808.503184,422.07,421.92
1459869808.60435,422.07,421.92
1459869808.704754,422.07,421.92
1459869808.805317,422.07,421.92
1459869808.907261,422.07,421.92
1459869809.007877,422.07,421.92
1459869809.108176,422.07,421.92
1459869809.20956,422.07,421.92
1459869809.309875,422.07,421.92
1459869809.411511,422.07,421.92
1459869809.511712,422.07,421.92
1459869809.61558,422.07,421.92
1459869809.72081,422.07,421.92
1459869809.822078,422.07,421.92
1459869809.922944,422.07,421.92
1459869810.023343,422.07,421.92
1459869810.123952,422.07,421.92
1459869810.224295,422.07,421.92
1459869810.324506,422.07,421.92
1459869810.426623,422.07,421.92
1459869810.529692,422.07,421.92
1459869810.632799,422.07,421.92
1459869810.73772,422.07,421.92
1459869810.837888,422.07,421.92
1459869810.938127,422.07,421.92
1459869811.038635,422.07,421.92
1459869811.138989,422.07,421.9
1459869811.239454,422.07,421.9
1459869811.342826,422.07,421.9
1459869811.443497,422.07,421.85
1459869811.54418,422.07,421.85
1459869811.644376,422.07,421.85
1459869811.744468,422.07,421.84
1459869811.844773,422.07,421.84
1459869811.945105,422.07,421.84
1459869812.045206,422.07,421.84
1459869812.146374,422.07,421.84
1459869812.246643,422.07,421.84
1459869812.346896,422.07,421.84
1459869812.448111,422.07,421.84
1459869812.548713,422.07,421.84
1459869812.648846,422.07,421.83
1459869812.753185,422.07,421.83
1459869812.857628,422.07,421.84
1459869812.957763,422.07,421.82
1459869813.058125,422.07,421.83
1459869813.158522,422.07,421.81
1459869813.259117,422.07,421.81
1459869813.3593,422.07,421.81
1459869813.459844,422.07,421.81
1459869813.560001,422.07,421.8
1459869813.661096,422.07,421.8
1459869813.761438,422.07,421.8
1459869813.86216,422.07,421.8
1459869813.962459,422.07,421.8
1459869814.063025,422.07,421.79
1459869814.16314,422.07,421.79
1459869814.263523,422.07,421.79
1459869814.365363,422.07,421.79
1459869814.465659,422.07,421.79
1459869814.56808,422.07,421.79
1459869814.668507,422.07,421.79
1459869814.772338,422.07,421.79
1459869814.872717,422.07,421.79
1459869814.973422,422.07,421.79
1459869815.074109,422.07,421.79
1459869815.174445,422.07,421.79
1459869815.275256,422.07,421.79
1459869815.375447,422.07,421.79
1459869815.478786,422.07,421.79
1459869815.579491,422.07,421.79
1459869815.680181,422.07,421.79
1459869815.780597,422.07,421.79
1459869815.881129,422.07,421.79
1459869815.981227,422.07,421.79
1459869816.081385,422.07,421.79
1459869816.181712,422.07,421.79
1459869816.28196,422.07,421.79
1459869816.383274,422.07,421.79
1459869816.483956,422.07,421.79
1459869816.58408,422.07,421.79
1459869816.684733,422.07,421.79
1459869816.784872,422.07,421.79
1459869816.88668,422.07,421.79
1459869816.987346,422.07,421.79
1459869817.09025,422.07,421.79
1459869817.190523,422.07,421.79
1459869817.290812,422.07,421.79
1459869817.391417,422.07,421.79
1459869817.49209,422.07,421.79
1459869817.592712,422.07,421.79
1459869817.692809,422.07,421.79
1459869817.793209,422.07,421.79
1459869817.893423,422.07,421.79
1459869817.994105,422.07,421.79
1459869818.094253,422.07,421.79
1459869818.194516,422.07,421.79
1459869818.29475,422.07,421.79
1459869818.396501,422.07,421.79
1459869818.496893,422.07,421.79
1459869818.597905,422.07,421.79
1459869818.698072,422.07,421.79
1459869818.798277,422.07,421.79
1459869818.898978,422.07,421.79
1459869819.002634,422.07,421.79
1459869819.107193,422.07,421.79
1459869819.207317,422.07,421.79
1459869819.309164,422.07,421.79
1459869819.409674,422.07,421.79
1459869819.510019,422.07,421.79
1459869819.610607,422.07,421.79
1459869819.712729,422.07,421.79
1459869819.812972,422.07,421.79
1459869819.913263,422.07,421.79
1459869820.013493,422.07,421.79
1459869820.114207,422.07,421.79
1459869820.214932,422.07,421.79
1459869820.315099,422.07,421.79
1459869820.415893,422.07,421.79
1459869820.51645,422.07,421.79
1459869820.61867,422.07,421.79
1459869820.719086,422.07,421.79
1459869820.820918,422.07,421.79
1459869820.924273,422.07,421.79
1459869821.027004,422.07,421.79
1459869821.127252,422.07,421.79
1459869821.227485,422.07,421.79
1459869821.327744,422.07,421.79
1459869821.427835,422.07,421.79
1459869821.527995,422.07,421.79
1459869821.628226,422.07,421.79
1459869821.728365,422.07,421.79
1459869821.829646,422.07,421.79
1459869821.930146,422.07,421.79
1459869822.033361,422.07,421.79
1459869822.134186,422.07,421.79
1459869822.234318,422.07,421.79
1459869822.334681,422.07,421.79
1459869822.434857,422.07,421.79
1459869822.5363,422.07,421.79
1459869822.637569,422.07,421.79
1459869822.737917,422.07,421.79
1459869822.838263,422.07,421.79
1459869822.938484,422.07,421.79
1459869823.038718,422.07,421.79
1459869823.140016,422.07,421.79
1459869823.242668,422.07,421.79
1459869823.343185,422.07,421.79
1459869823.443336,422.07,421.79
1459869823.543911,422.07,421.79
1459869823.644313,422.07,421.79
1459869823.74468,422.07,421.79
1459869823.844855,422.07,421.79
1459869823.944992,422.07,421.79
1459869824.04523,422.07,421.79
1459869824.146243,422.07,421.79
1459869824.24728,422.07,421.79
1459869824.347524,422.07,421.79
1459869824.447805,422.07,421.79
1459869824.54898,422.07,421.79
1459869824.649838,422.07,421.79
1459869824.750078,422.07,421.79
1459869824.850432,422.07,421.79
1459869824.951298,422.07,421.79
1459869825.052561,422.07,421.79
1459869825.157797,422.07,421.79
1459869825.260051,422.07,421.79
1459869825.360272,422.07,421.79
1459869825.460609,422.07,421.79
